wikidata_id,person_id,name,candidate_affiliation,supporting_evidence_count,available_mapped_evidence_count,total_evidence_fields,score_over_total_fields,score_over_available_fields,supporting_evidence_fields,available_mapped_evidence_fields,score_formula,available_score_formula,citizenship_available,citizenship_support,citizenship_candidate_affiliations,native_language_available,native_language_support,native_language_candidate_affiliations,spoken_written_language_available,spoken_written_language_support,spoken_written_language_candidate_affiliations,writing_language_available,writing_language_support,writing_language_candidate_affiliations,birth_place_available,birth_place_support,birth_place_candidate_affiliations,death_place_available,death_place_support,death_place_candidate_affiliations,residence_available,residence_support,residence_candidate_affiliations,work_location_available,work_location_support,work_location_candidate_affiliations
http://www.wikidata.org/entity/Q4132959,Q4132959,Q4132959,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,Russian,False,False,,True,True,French | German | Polish | Russian,False,False,,True,False,Russian | Ukrainian,True,False,Russian,False,False,,False,False,
http://www.wikidata.org/entity/Q4132959,Q4132959,Q4132959,German,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,Russian,False,False,,True,True,French | German | Polish | Russian,False,False,,True,False,Russian | Ukrainian,True,False,Russian,False,False,,False,False,
http://www.wikidata.org/entity/Q4132959,Q4132959,Q4132959,Polish,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,Russian,False,False,,True,True,French | German | Polish | Russian,False,False,,True,False,Russian | Ukrainian,True,False,Russian,False,False,,False,False,
http://www.wikidata.org/entity/Q4132959,Q4132959,Q4132959,Russian,4,4,8,0.5,1.0,citizenship | spoken_written_language | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,4 / 8,4 / 4,True,True,Russian,False,False,,True,True,French | German | Polish | Russian,False,False,,True,True,Russian | Ukrainian,True,True,Russian,False,False,,False,False,
http://www.wikidata.org/entity/Q4132959,Q4132959,Q4132959,Ukrainian,1,4,8,0.125,0.25,birth_place,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,Russian,False,False,,True,False,French | German | Polish | Russian,False,False,,True,True,Russian | Ukrainian,True,False,Russian,False,False,,False,False,
http://www.wikidata.org/entity/Q41462174,Q41462174,Auguste Jean Baptiste Bouvet de Cressé,France,3,4,8,0.375,0.75,citizenship | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,3 / 8,3 / 4,True,True,France,False,False,,True,False,French,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q41462174,Q41462174,Auguste Jean Baptiste Bouvet de Cressé,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,True,French,False,False,,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q4156196,Q4156196,Noël-François De Wailly,France,3,5,8,0.375,0.6,citizenship | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 5,True,True,France,False,False,,True,False,French,True,False,French,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q4156196,Q4156196,Noël-François De Wailly,French,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French,True,True,French,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q41591750,Q41591750,Jean-Julien Trélis,France,3,3,8,0.375,1.0,citizenship | birth_place | death_place,citizenship | birth_place | death_place,3 / 8,3 / 3,True,True,France,False,False,,False,False,,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q41618439,Q41618439,Q41618439,France,2,3,8,0.25,0.6667,birth_place | work_location,spoken_written_language | birth_place | work_location,2 / 8,2 / 3,False,False,,False,False,,True,False,French,False,False,,True,True,France,False,False,,False,False,,True,True,France
http://www.wikidata.org/entity/Q41618439,Q41618439,Q41618439,French,1,3,8,0.125,0.3333,spoken_written_language,spoken_written_language | birth_place | work_location,1 / 8,1 / 3,False,False,,False,False,,True,True,French,False,False,,True,False,France,False,False,,False,False,,True,False,France
http://www.wikidata.org/entity/Q4162786,Q4162786,Fedor Ivanovich Dmitriev-Mamonov,French,1,5,8,0.125,0.2,spoken_written_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,1 / 8,1 / 5,True,False,Russian,False,False,,True,True,French | Russian,True,False,Russian,True,False,Russian,True,False,Russian,False,False,,False,False,
http://www.wikidata.org/entity/Q4162786,Q4162786,Fedor Ivanovich Dmitriev-Mamonov,Russian,5,5,8,0.625,1.0,citizenship | spoken_written_language | writing_language | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,5 / 8,5 / 5,True,True,Russian,False,False,,True,True,French | Russian,True,True,Russian,True,True,Russian,True,True,Russian,False,False,,False,False,
http://www.wikidata.org/entity/Q41795910,Q41795910,Jean-Baptiste-Charles Vial,France,3,4,8,0.375,0.75,citizenship | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,3 / 8,3 / 4,True,True,France,False,False,,True,False,French,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q41795910,Q41795910,Jean-Baptiste-Charles Vial,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,True,French,False,False,,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q41795958,Q41795958,Michel Guyot de Merville,France,3,4,8,0.375,0.75,citizenship | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,3 / 8,3 / 4,True,True,France,False,False,,True,False,French,False,False,,True,True,France,True,True,France | Swiss,False,False,,False,False,
http://www.wikidata.org/entity/Q41795958,Q41795958,Michel Guyot de Merville,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,True,French,False,False,,True,False,France,True,False,France | Swiss,False,False,,False,False,
http://www.wikidata.org/entity/Q41795958,Q41795958,Michel Guyot de Merville,Swiss,1,4,8,0.125,0.25,death_place,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,False,French,False,False,,True,False,France,True,True,France | Swiss,False,False,,False,False,
http://www.wikidata.org/entity/Q41959006,Q41959006,Antoine Faivre,France,3,6,8,0.375,0.5,citizenship | birth_place | death_place,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 6,True,True,France,True,False,French,True,False,French | German,True,False,French,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q41959006,Q41959006,Antoine Faivre,French,3,6,8,0.375,0.5,native_language | spoken_written_language | writing_language,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 6,True,False,France,True,True,French,True,True,French | German,True,True,French,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q41959006,Q41959006,Antoine Faivre,German,1,6,8,0.125,0.1667,spoken_written_language,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place,1 / 8,1 / 6,True,False,France,True,False,French,True,True,French | German,True,False,French,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q4212335,Q4212335,Q4212335,French,1,5,8,0.125,0.2,spoken_written_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,1 / 8,1 / 5,True,False,Russian,False,False,,True,True,French | Russian,True,False,Russian,True,False,Russian,True,False,Russian,False,False,,False,False,
http://www.wikidata.org/entity/Q4212335,Q4212335,Q4212335,Russian,5,5,8,0.625,1.0,citizenship | spoken_written_language | writing_language | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,5 / 8,5 / 5,True,True,Russian,False,False,,True,True,French | Russian,True,True,Russian,True,True,Russian,True,True,Russian,False,False,,False,False,
http://www.wikidata.org/entity/Q4212859,Q4212859,Pierre Capelle,France,3,5,8,0.375,0.6,citizenship | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 5,True,True,France,False,False,,True,False,French,True,False,French,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q4212859,Q4212859,Pierre Capelle,French,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French,True,True,French,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q42305604,Q42305604,Jean-Antoine Lebrun-Tossa,France,3,4,8,0.375,0.75,citizenship | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,3 / 8,3 / 4,True,True,France,False,False,,True,False,French,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q42305604,Q42305604,Jean-Antoine Lebrun-Tossa,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,True,French,False,False,,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q42315729,Q42315729,Aimé Guillon,France,3,4,8,0.375,0.75,citizenship | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,3 / 8,3 / 4,True,True,France,False,False,,True,False,French | Italian,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q42315729,Q42315729,Aimé Guillon,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,True,French | Italian,False,False,,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q42315729,Q42315729,Aimé Guillon,Italian,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,True,French | Italian,False,False,,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q42352151,Q42352151,Alexandre Delon,France,3,5,8,0.375,0.6,citizenship | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 5,True,True,France,False,False,,True,False,French,True,False,French,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q42352151,Q42352151,Alexandre Delon,French,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French,True,True,French,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q4251815,Q4251815,Antoine Emmanuel La Barre de Beaumarchais,France,2,3,8,0.25,0.6667,citizenship | birth_place,citizenship | spoken_written_language | birth_place,2 / 8,2 / 3,True,True,France,False,False,,True,False,French,False,False,,True,True,France,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q4251815,Q4251815,Antoine Emmanuel La Barre de Beaumarchais,French,1,3,8,0.125,0.3333,spoken_written_language,citizenship | spoken_written_language | birth_place,1 / 8,1 / 3,True,False,France,False,False,,True,True,French,False,False,,True,False,France,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q42529211,Q42529211,Anne-Jeanne-Félicité Mérard de Saint-Just,France,2,3,8,0.25,0.6667,citizenship | birth_place,citizenship | spoken_written_language | birth_place,2 / 8,2 / 3,True,True,France,False,False,,True,False,French,False,False,,True,True,France,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q42529211,Q42529211,Anne-Jeanne-Félicité Mérard de Saint-Just,French,1,3,8,0.125,0.3333,spoken_written_language,citizenship | spoken_written_language | birth_place,1 / 8,1 / 3,True,False,France,False,False,,True,True,French,False,False,,True,False,France,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q42529327,Q42529327,Delphine de Sabran Custine,France,2,5,8,0.25,0.4,citizenship | birth_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,True,France,False,False,,True,False,French,True,False,French,True,True,France,True,False,Swiss,False,False,,False,False,
http://www.wikidata.org/entity/Q42529327,Q42529327,Delphine de Sabran Custine,French,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French,True,True,French,True,False,France,True,False,Swiss,False,False,,False,False,
http://www.wikidata.org/entity/Q42529327,Q42529327,Delphine de Sabran Custine,Swiss,1,5,8,0.125,0.2,death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,1 / 8,1 / 5,True,False,France,False,False,,True,False,French,True,False,French,True,False,France,True,True,Swiss,False,False,,False,False,
http://www.wikidata.org/entity/Q42529683,Q42529683,Caroline Naudet,France,4,4,8,0.5,1.0,citizenship | birth_place | death_place | work_location,citizenship | birth_place | death_place | work_location,4 / 8,4 / 4,True,True,France,False,False,,False,False,,False,False,,True,True,France,True,True,France,False,False,,True,True,France
