occupation_id,occupation_label,occupation_wikidata_url,granular_bucket,bucket_family,bucket_method,manual_review_status,is_writerly_seen,is_nonwriter_seen,all_cohorts_entity_count,all_cohorts_assignment_count,notes,french_seed_entity_count,french_seed_assignment_count,global_writers_entity_count,global_writers_assignment_count
Q118908201,collecteur de poésie populaire,https://www.wikidata.org/wiki/Q118908201,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q125389672,collecteur de tradition orale,https://www.wikidata.org/wiki/Q125389672,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q54905468,collectionneur d'antiquités,https://www.wikidata.org/wiki/Q54905468,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q58481158,collectionneur d'estampes,https://www.wikidata.org/wiki/Q58481158,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q638172,colporteur,https://www.wikidata.org/wiki/Q638172,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q5152616,commissaire,https://www.wikidata.org/wiki/Q5152616,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q119243802,commissaire chargeur,https://www.wikidata.org/wiki/Q119243802,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q2101758,commissaire de police,https://www.wikidata.org/wiki/Q2101758,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q20724003,commissaire des guerres,https://www.wikidata.org/wiki/Q20724003,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q2743689,commissaire-priseur,https://www.wikidata.org/wiki/Q2743689,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q5177051,comtesse,https://www.wikidata.org/wiki/Q5177051,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q67175841,concepteur de chaussures,https://www.wikidata.org/wiki/Q67175841,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q273108,condottiere,https://www.wikidata.org/wiki/Q273108,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1126160,connaisseur,https://www.wikidata.org/wiki/Q1126160,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q3154693,conseil municipal,https://www.wikidata.org/wiki/Q3154693,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q2994371,conseiller du roi,https://www.wikidata.org/wiki/Q2994371,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q2994387,conseiller ou conseillère,https://www.wikidata.org/wiki/Q2994387,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q16185210,conseiller ou conseillère politique,https://www.wikidata.org/wiki/Q16185210,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q2994439,conservateur de bibliothèque,https://www.wikidata.org/wiki/Q2994439,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q446966,conservateur-restaurateur ou conservatrice-restauratrice,https://www.wikidata.org/wiki/Q446966,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q5784340,consort,https://www.wikidata.org/wiki/Q5784340,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q2106711,constructeur naval,https://www.wikidata.org/wiki/Q2106711,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q207978,consul,https://www.wikidata.org/wiki/Q207978,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q2997128,cordier,https://www.wikidata.org/wiki/Q2997128,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1155838,correspondant local ou correspondante locale de presse,https://www.wikidata.org/wiki/Q1155838,Unmapped / Review,Needs review,unmapped,needs_review,True,False,1,1,,0,0,1,1
Q164236,correspondant ou correspondante de guerre,https://www.wikidata.org/wiki/Q164236,Unmapped / Review,Needs review,unmapped,needs_review,True,False,1,1,,0,0,1,1
Q2274587,corrégidor,https://www.wikidata.org/wiki/Q2274587,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1622975,court poet,https://www.wikidata.org/wiki/Q1622975,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q236979,courtier maritime,https://www.wikidata.org/wiki/Q236979,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1058617,criminaliste,https://www.wikidata.org/wiki/Q1058617,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q8142883,criminologue,https://www.wikidata.org/wiki/Q8142883,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q15442776,cryptographe,https://www.wikidata.org/wiki/Q15442776,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q2217284,créateur ou créatrice de marionnettes,https://www.wikidata.org/wiki/Q2217284,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q2519927,custode,https://www.wikidata.org/wiki/Q2519927,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1165430,daoshi,https://www.wikidata.org/wiki/Q1165430,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q6735310,demoiselle d'honneur,https://www.wikidata.org/wiki/Q6735310,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q47520669,diplomatician,https://www.wikidata.org/wiki/Q47520669,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q8011724,diseur de bonne aventure,https://www.wikidata.org/wiki/Q8011724,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q842811,diététicien ou diététicienne,https://www.wikidata.org/wiki/Q842811,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q281795,doreur ou doreuse,https://www.wikidata.org/wiki/Q281795,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q1136290,drogman,https://www.wikidata.org/wiki/Q1136290,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q27044075,duelliste,https://www.wikidata.org/wiki/Q27044075,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q12360779,démographe,https://www.wikidata.org/wiki/Q12360779,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q842782,détective,https://www.wikidata.org/wiki/Q842782,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q63755505,employé ou employée d'organisme public,https://www.wikidata.org/wiki/Q63755505,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q1495385,enlisted navy sailor,https://www.wikidata.org/wiki/Q1495385,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q14595679,enseigne,https://www.wikidata.org/wiki/Q14595679,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q189829,ermite,https://www.wikidata.org/wiki/Q189829,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q12773225,esclave,https://www.wikidata.org/wiki/Q12773225,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q10591707,escroc,https://www.wikidata.org/wiki/Q10591707,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q2467532,exorciste,https://www.wikidata.org/wiki/Q2467532,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q381160,expert,https://www.wikidata.org/wiki/Q381160,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q3062119,exploitant ou exploitante agricole,https://www.wikidata.org/wiki/Q3062119,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1409420,feudataire,https://www.wikidata.org/wiki/Q1409420,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1859236,figure folklorique,https://www.wikidata.org/wiki/Q1859236,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q52107355,folklore collector,https://www.wikidata.org/wiki/Q52107355,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q12031226,fondeur ou fondeuse,https://www.wikidata.org/wiki/Q12031226,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q2249955,fondeur ou fondeuse de caractères,https://www.wikidata.org/wiki/Q2249955,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q937857,footballeur ou footballeuse,https://www.wikidata.org/wiki/Q937857,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1453786,gardien,https://www.wikidata.org/wiki/Q1453786,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1537035,gondolier,https://www.wikidata.org/wiki/Q1537035,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q62663452,gouache painter,https://www.wikidata.org/wiki/Q62663452,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q1260609,grand sénéchal de Suède,https://www.wikidata.org/wiki/Q1260609,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q14290559,guide,https://www.wikidata.org/wiki/Q14290559,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q855091,guitariste,https://www.wikidata.org/wiki/Q855091,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q3127709,harpiste,https://www.wikidata.org/wiki/Q3127709,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q16003954,hautboïste,https://www.wikidata.org/wiki/Q16003954,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1067977,hazzan,https://www.wikidata.org/wiki/Q1067977,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q3133901,herboriste,https://www.wikidata.org/wiki/Q3133901,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q6302990,huissier de justice,https://www.wikidata.org/wiki/Q6302990,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1636680,humaniste de la Renaissance,https://www.wikidata.org/wiki/Q1636680,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q22336956,humanitaire,https://www.wikidata.org/wiki/Q22336956,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q245068,humoriste,https://www.wikidata.org/wiki/Q245068,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q49197733,hungarologue,https://www.wikidata.org/wiki/Q49197733,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q1148872,imitateur,https://www.wikidata.org/wiki/Q1148872,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1413522,imposteur,https://www.wikidata.org/wiki/Q1413522,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q3149505,improvisateur ou improvisatrice,https://www.wikidata.org/wiki/Q3149505,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q1664338,inquisiteur,https://www.wikidata.org/wiki/Q1664338,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1954172,inspirateur ou inspiratrice,https://www.wikidata.org/wiki/Q1954172,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q13138067,instrumentiste à cordes,https://www.wikidata.org/wiki/Q13138067,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q3153026,intendant,https://www.wikidata.org/wiki/Q3153026,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q557880,investisseur,https://www.wikidata.org/wiki/Q557880,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q3155377,islamologue,https://www.wikidata.org/wiki/Q3155377,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q26831285,joueur de ney,https://www.wikidata.org/wiki/Q26831285,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q53713594,joueur de txistu,https://www.wikidata.org/wiki/Q53713594,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q12299841,joueur ou joueuse de cricket,https://www.wikidata.org/wiki/Q12299841,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q10312792,juiz de fora,https://www.wikidata.org/wiki/Q10312792,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q12350380,kabbaliste,https://www.wikidata.org/wiki/Q12350380,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q6345855,kadi,https://www.wikidata.org/wiki/Q6345855,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q3813950,katib,https://www.wikidata.org/wiki/Q3813950,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q22125847,kimono dealer,https://www.wikidata.org/wiki/Q22125847,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q63860448,law teacher,https://www.wikidata.org/wiki/Q63860448,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q6505433,lay theologian,https://www.wikidata.org/wiki/Q6505433,Unmapped / Review,Needs review,unmapped,needs_review,True,False,1,1,,0,0,1,1
Q18966441,leutnant,https://www.wikidata.org/wiki/Q18966441,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q16314361,lexicologue,https://www.wikidata.org/wiki/Q16314361,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q15924544,lichénologue,https://www.wikidata.org/wiki/Q15924544,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q10567966,liturgiste,https://www.wikidata.org/wiki/Q10567966,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q84271380,livestock farmer,https://www.wikidata.org/wiki/Q84271380,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q4175034,législateur ou législatrice,https://www.wikidata.org/wiki/Q4175034,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1466992,lögsögumad,https://www.wikidata.org/wiki/Q1466992,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q3277296,magnétiseur,https://www.wikidata.org/wiki/Q3277296,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1126165,mandarin,https://www.wikidata.org/wiki/Q1126165,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q19641,marja-e taqlid,https://www.wikidata.org/wiki/Q19641,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q59325804,martiniste,https://www.wikidata.org/wiki/Q59325804,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q327321,maçon ou maçonne,https://www.wikidata.org/wiki/Q327321,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1284709,maître de guilde,https://www.wikidata.org/wiki/Q1284709,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q1463475,maître de la monnaie,https://www.wikidata.org/wiki/Q1463475,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q99735926,maître de pension,https://www.wikidata.org/wiki/Q99735926,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q16321429,maître de thé,https://www.wikidata.org/wiki/Q16321429,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1664236,maître des requêtes,https://www.wikidata.org/wiki/Q1664236,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q1075186,maîtresse royale,https://www.wikidata.org/wiki/Q1075186,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q273283,mendiant ou mendiante,https://www.wikidata.org/wiki/Q273283,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q178197,mercenaire,https://www.wikidata.org/wiki/Q178197,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q56994345,metricist,https://www.wikidata.org/wiki/Q56994345,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q820037,mineur ou mineuse,https://www.wikidata.org/wiki/Q820037,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q47494964,miniaturiste,https://www.wikidata.org/wiki/Q47494964,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q6589202,ministère de l'Intérieur,https://www.wikidata.org/wiki/Q6589202,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q18199649,modiste,https://www.wikidata.org/wiki/Q18199649,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q282718,mosaïste,https://www.wikidata.org/wiki/Q282718,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q15982858,motivateur,https://www.wikidata.org/wiki/Q15982858,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q721960,mousquetaire,https://www.wikidata.org/wiki/Q721960,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q16665527,munitionnaire,https://www.wikidata.org/wiki/Q16665527,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q88200885,museum founder,https://www.wikidata.org/wiki/Q88200885,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q61996872,musicographe,https://www.wikidata.org/wiki/Q61996872,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q12270170,mutakallim,https://www.wikidata.org/wiki/Q12270170,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q16724455,mythologue,https://www.wikidata.org/wiki/Q16724455,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q123266739,nautical scientist,https://www.wikidata.org/wiki/Q123266739,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q28966333,needleworker,https://www.wikidata.org/wiki/Q28966333,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q49084,nouvelle,https://www.wikidata.org/wiki/Q49084,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
Q12797895,occultiste,https://www.wikidata.org/wiki/Q12797895,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,2,,1,1,1,1
Q10611691,ornamental sculptor,https://www.wikidata.org/wiki/Q10611691,Unmapped / Review,Needs review,unmapped,needs_review,False,True,1,1,,0,0,1,1
