language_edition,occupation,represented_entities,cohort_group_entities,language_represented_entities,cohort_total_entities,cohort_group_share_pct,language_group_share_pct,representation_rate_pct,representation_index
plwiki,chasseur ou chasseresse,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,chef de police,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,chef ou cheffe d'entreprise,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,cheikh,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,chercheur indépendant,0,8,1207,14377,0.06,0.0,0.0,0.0
plwiki,chercheur médical,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,chercheur ou chercheuse,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,chevalier,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,church writer,0,29,1207,14377,0.2,0.0,0.0,0.0
plwiki,circuit rider,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,city manager,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,clerc anglican,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,clerc catholique,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,clerc catholique romain,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,clerc municipal,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,clergé réfractaire,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,clerk,0,3,1207,14377,0.02,0.0,0.0,0.0
plwiki,coadjuteur,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,coiffeur ou coiffeuse,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,collecteur de poésie populaire,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,collecteur de tradition orale,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,collecteur ou collectrice de chanson traditionnelle,0,4,1207,14377,0.03,0.0,0.0,0.0
plwiki,collectionneur d'antiquités,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,collectionneur de livres,0,3,1207,14377,0.02,0.0,0.0,0.0
plwiki,colporteur,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,commentateur,0,5,1207,14377,0.03,0.0,0.0,0.0
plwiki,commerçant ou commerçante,0,6,1207,14377,0.04,0.0,0.0,0.0
plwiki,commissaire,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,commissaire chargeur,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,commissaire de la marine,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,commissaire de police,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,commissaire des guerres,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,commissaire-priseur,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,compilateur ou compilatrice,0,18,1207,14377,0.13,0.0,0.0,0.0
plwiki,comptable,0,7,1207,14377,0.05,0.0,0.0,0.0
plwiki,comte ou comtesse,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,comtesse,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,condottiere,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,confesseur,0,4,1207,14377,0.03,0.0,0.0,0.0
plwiki,confucianiste,0,3,1207,14377,0.02,0.0,0.0,0.0
plwiki,conférencier ou conférencière,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,connaisseur,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,conseil municipal,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,conseiller de gouvernement,0,3,1207,14377,0.02,0.0,0.0,0.0
plwiki,conseiller du roi,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,conseiller municipal,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,conseiller ou conseillère,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,conseiller ou conseillère politique,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,conseiller royal,0,13,1207,14377,0.09,0.0,0.0,0.0
plwiki,conservateur-restaurateur ou conservatrice-restauratrice,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,constructeur naval,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,consul,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,conteur de contes de fées,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,conteur ou conteuse,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,contre-révolutionnaire,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,cordier,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,cordonnier ou cordonnière,0,10,1207,14377,0.07,0.0,0.0,0.0
plwiki,correspondant local ou correspondante locale de presse,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,correspondant ou correspondante de guerre,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,corrégidor,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,court poet,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,courtier négociant,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,courtisane,0,4,1207,14377,0.03,0.0,0.0,0.0
plwiki,critique gastronomique,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,créateur ou créatrice de marionnettes,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,cuisinier ou cuisinière,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,custode,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,dantiste,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,daoshi,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,demoiselle d'honneur,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,dessinateur industriel ou dessinatrice industrielle,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,dessinateur ou dessinatrice  de carte,0,4,1207,14377,0.03,0.0,0.0,0.0
plwiki,dessinateur ou dessinatrice humoristique,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,diplomatician,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,directeur de banque,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,directeur de cabinet,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,directeur ou directrice d'école,0,17,1207,14377,0.12,0.0,0.0,0.0
plwiki,directeur ou directrice de pensionnat,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,domestique,0,6,1207,14377,0.04,0.0,0.0,0.0
plwiki,doreur ou doreuse,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,doyen,0,7,1207,14377,0.05,0.0,0.0,0.0
plwiki,doyen du chapitre,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,drogman,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,défenseur,0,4,1207,14377,0.03,0.0,0.0,0.0
plwiki,employé ou employée d'organisme public,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,enfant acteur,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,enlisted navy sailor,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,enlumineur,0,5,1207,14377,0.03,0.0,0.0,0.0
plwiki,enseignant de gymnasium,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,entrepreneur en bâtiment,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,envoyé,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,ermite,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,esclave,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,escrimeur ou escrimeuse,0,3,1207,14377,0.02,0.0,0.0,0.0
plwiki,exorciste,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,expert,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,exploitant ou exploitante agricole,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,fabricant d'instruments,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,fabricant d'instruments scientifiques,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,fabricant de globes,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,facteur ou factrice,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,faqîh,0,37,1207,14377,0.26,0.0,0.0,0.0
plwiki,femme de ménage,0,7,1207,14377,0.05,0.0,0.0,0.0
plwiki,feudataire,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,figure folklorique,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,folklore collector,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,fonctionnaire de la cour,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,fonctionnaire de la dynastie Qing,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,fonctionnaire de police,0,5,1207,14377,0.03,0.0,0.0,0.0
plwiki,fonctionnaire municipal,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,fonctionnaire érudit,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,fondeur ou fondeuse,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,fondeur ou fondeuse de caractères,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,footballeur ou footballeuse,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,forgeron de lames,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,forgeron ou forgeronne,0,3,1207,14377,0.02,0.0,0.0,0.0
plwiki,fruiticulteur,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,frère ou sœur laie,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,garde du corps,0,3,1207,14377,0.02,0.0,0.0,0.0
plwiki,gardien,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,generalfiskal,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,gentry,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,gesakusha,0,5,1207,14377,0.03,0.0,0.0,0.0
plwiki,gnomoniste,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,gondolier,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,gouache painter,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,gouverneur,0,5,1207,14377,0.03,0.0,0.0,0.0
plwiki,grand prêtre,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,grand sénéchal de Suède,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,graphiste,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,graveur ou graveuse de sceau,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,graveur sur bois,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,graveur sur verre,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,greffier,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,guide,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,guitariste,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,guérisseur ou guérisseuse,0,3,1207,14377,0.02,0.0,0.0,0.0
plwiki,gynécologue,0,4,1207,14377,0.03,0.0,0.0,0.0
plwiki,hattat,0,10,1207,14377,0.07,0.0,0.0,0.0
plwiki,helléniste,0,9,1207,14377,0.06,0.0,0.0,0.0
plwiki,herboriste,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,hispaniste,0,4,1207,14377,0.03,0.0,0.0,0.0
plwiki,historien du théâtre,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,historien local,0,18,1207,14377,0.13,0.0,0.0,0.0
plwiki,historien ou historienne de l'architecture,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,historien ou historienne de l'économie,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,historien ou historienne de la médecine,0,14,1207,14377,0.1,0.0,0.0,0.0
plwiki,historien ou historienne du culturel,0,3,1207,14377,0.02,0.0,0.0,0.0
plwiki,historien ou historienne du droit,0,3,1207,14377,0.02,0.0,0.0,0.0
plwiki,historien ou historienne du livre,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,historien régionaliste,0,11,1207,14377,0.08,0.0,0.0,0.0
plwiki,hiéromoine,0,4,1207,14377,0.03,0.0,0.0,0.0
plwiki,homme de lettres,0,16,1207,14377,0.11,0.0,0.0,0.0
plwiki,horloger,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,huissier de justice,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,humaniste de la Renaissance,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,humanitaire,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,hungarologue,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,iconographe,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,imposteur,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,impresario,0,4,1207,14377,0.03,0.0,0.0,0.0
plwiki,imprimeur-libraire ou imprimeuse-libraire,0,31,1207,14377,0.22,0.0,0.0,0.0
plwiki,improvisateur ou improvisatrice,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,independent publisher,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,infirmier militaire,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,ingénieur hydraulicien ou ingénieure hydraulicienne,0,4,1207,14377,0.03,0.0,0.0,0.0
plwiki,ingénieur naval,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,inquisiteur,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,inspecteur des impôts,0,3,1207,14377,0.02,0.0,0.0,0.0
plwiki,inspecteur des écoles,0,6,1207,14377,0.04,0.0,0.0,0.0
plwiki,inspirateur ou inspiratrice,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,instituteur ou institutrice,0,6,1207,14377,0.04,0.0,0.0,0.0
plwiki,instrumentiste à cordes,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,intendant,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,interprète,0,4,1207,14377,0.03,0.0,0.0,0.0
plwiki,islamologue,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,joueur de ney,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,joueur de txistu,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,joueur ou joueuse de cricket,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,journaliste musical,0,4,1207,14377,0.03,0.0,0.0,0.0
plwiki,journaliste scientifique,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,juiz de fora,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,jurisconsulte,0,6,1207,14377,0.04,0.0,0.0,0.0
plwiki,kabbaliste,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,kadi,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,katib,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,kazasker,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,kimono dealer,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,kyōka poet,0,7,1207,14377,0.05,0.0,0.0,0.0
plwiki,lama,0,5,1207,14377,0.03,0.0,0.0,0.0
plwiki,latiniste,0,13,1207,14377,0.09,0.0,0.0,0.0
plwiki,law teacher,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,leutnant,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,lichénologue,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,liturgiste,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,livestock farmer,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,législateur ou législatrice,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,lögsögumad,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,magnétiseur,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,mandarin,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,marchand d'estampes,0,4,1207,14377,0.03,0.0,0.0,0.0
plwiki,marchand de soie,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,marchand ou marchande d'art,0,6,1207,14377,0.04,0.0,0.0,0.0
plwiki,marine,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,marionnettiste,0,3,1207,14377,0.02,0.0,0.0,0.0
plwiki,marja-e taqlid,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,market merchant,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,martiniste,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,maréchal de la cour,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,master mariner,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,master of calculations,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,maçon ou maçonne,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,maître d'armes,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,maître d'école élémentaire,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,maître de guilde,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,maître de la monnaie,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,maître de pension,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,maître de thé,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,maître des requêtes,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,maître d’œuvre,0,3,1207,14377,0.02,0.0,0.0,0.0
plwiki,maître ou maîtresse de conférences,0,6,1207,14377,0.04,0.0,0.0,0.0
plwiki,maître spirituel,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,maître à danser,0,3,1207,14377,0.02,0.0,0.0,0.0
plwiki,maîtresse royale,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,membre d'ordres et de sociétés religieuses catholiques romaines,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,mendiant ou mendiante,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,menuisier,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,mercenaire,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,metricist,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,militant ou militante culturel,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,militant social,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,mineur ou mineuse,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,miniaturiste,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,ministère de l'Intérieur,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,ministère ecclésiastique,0,16,1207,14377,0.11,0.0,0.0,0.0
plwiki,missionnaire chrétien,0,3,1207,14377,0.02,0.0,0.0,0.0
plwiki,modiste,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,moine catholique latin,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,moine ou moniale,0,66,1207,14377,0.46,0.0,0.0,0.0
plwiki,motivateur,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,moufassir,0,5,1207,14377,0.03,0.0,0.0,0.0
plwiki,mousquetaire,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,mufti,0,5,1207,14377,0.03,0.0,0.0,0.0
plwiki,muhaddith,0,4,1207,14377,0.03,0.0,0.0,0.0
plwiki,munitionnaire,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,munshi,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,museum founder,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,musicien de folk,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,musicographe,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,muséologue,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,mutakallim,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,mystique chrétien,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,mythologue,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,mécanicien ou mécanicienne,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,médecin de bord,0,4,1207,14377,0.03,0.0,0.0,0.0
plwiki,médecin personnel,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,médiéviste,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,nautical scientist,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,needleworker,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,notaire,0,19,1207,14377,0.13,0.0,0.0,0.0
plwiki,négociant,0,6,1207,14377,0.04,0.0,0.0,0.0
plwiki,négociant ou négociante en vin,0,3,1207,14377,0.02,0.0,0.0,0.0
plwiki,obstétricien ou obstétricienne,0,6,1207,14377,0.04,0.0,0.0,0.0
plwiki,occultiste,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,officier de la Marine française,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,officier de santé,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,officier des douanes,0,5,1207,14377,0.03,0.0,0.0,0.0
plwiki,officier municipal,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,ordre de chanoines réguliers,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,orfèvre,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,orfèvre spécialisé dans le travail de l'argent,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,ouléma,0,21,1207,14377,0.15,0.0,0.0,0.0
plwiki,ouvrier ou ouvrière,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,page,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,paléographe,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,panégyriste,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,papetier,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,pastelliste,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,pasteur baptiste,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,pasteur de l’Église réformée néerlandaise,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,pasteur réformé,0,39,1207,14377,0.27,0.0,0.0,0.0
plwiki,pasteur unitarien,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,pastoraliste,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,pathologiste,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,patron,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,payador,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,paysagiste,0,6,1207,14377,0.04,0.0,0.0,0.0
plwiki,paysan ou paysanne,0,3,1207,14377,0.02,0.0,0.0,0.0
plwiki,peda,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,peintre de décor de théâtre,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,peintre de paysage,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,peintre décorateur,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,peintre portraitiste,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,peintre sur céramique,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,peintre sur porcelaine,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,pelletier,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,perruquier,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,personnalité politique locale,0,3,1207,14377,0.02,0.0,0.0,0.0
plwiki,personnel académique,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,pharmacologue,0,3,1207,14377,0.02,0.0,0.0,0.0
plwiki,pickpocket,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,planter,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,polyglotte,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,pomologue,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,pompier ou pompière,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,posseq,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,pottery painter,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,poète de tanka,0,10,1207,14377,0.07,0.0,0.0,0.0
plwiki,premier violon,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,prieur,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,principal de collège,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,privat-docent,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,private tutor,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,privatier,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,procureur-syndic,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,producteur ou productrice artistique,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,professeur d'art,0,3,1207,14377,0.02,0.0,0.0,0.0
plwiki,professeur de dessin,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,professeur de langues,0,3,1207,14377,0.02,0.0,0.0,0.0
plwiki,professeur de lettres,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,professeur de philosophie,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,professeur des écoles,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,professeur ou professeure de chant,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,professeur ou professeure de droit,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,professionnel ou professionnelle de la santé,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,propriétaire de bien,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,propriétaire de mine,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,prostitué ou prostituée,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,protoiereus,0,4,1207,14377,0.03,0.0,0.0,0.0
plwiki,prébendier,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,préfet,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,préhistorien ou préhistorienne,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,prélat,0,4,1207,14377,0.03,0.0,0.0,0.0
plwiki,président du district,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,président ou présidente,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,prévôt,0,5,1207,14377,0.03,0.0,0.0,0.0
plwiki,prêtre de paroisse,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,prêtre grec-catholique,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,pubblicista journalist,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,publicitaire,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,pâtissier ou pâtissière,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,qari,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,qu writer,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,rakugoka,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,receveur des finances,0,3,1207,14377,0.02,0.0,0.0,0.0
plwiki,recipe collector,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,recteur,0,3,1207,14377,0.02,0.0,0.0,0.0
plwiki,relecteur-correcteur,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,relieur ou relieuse,0,9,1207,14377,0.06,0.0,0.0,0.0
plwiki,religieuse catholique,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,religieuse chrétienne,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,reporter ou reportrice,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,responsable,0,1,1207,14377,0.01,0.0,0.0,0.0
plwiki,restaurateur ou restauratrice,0,2,1207,14377,0.01,0.0,0.0,0.0
plwiki,restaurateur ou restauratrice d'art,0,1,1207,14377,0.01,0.0,0.0,0.0
