wikidata_id,person_id,name,birth_year,slice_id,review_group,has_any_slice_evidence,has_citizenship_evidence,has_place_context_evidence,has_birth_place_context_evidence,citizenship_match_ids,citizenship_match_labels,place_context_match_ids,place_context_match_labels,birth_place_context_match_ids,birth_place_context_match_labels,matched_place_roles,legacy_french_seed_member
http://www.wikidata.org/entity/Q6257041,Q6257041,John Scott Waring,1747,british,British,True,True,True,True,Q21,England,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place | death_place,False
http://www.wikidata.org/entity/Q3182455,Q3182455,John Shebbeare,1709,british,British,True,True,True,True,Q161885,Kingdom of Great Britain,Q145 | Q161885 | Q174193 | Q21,England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145,United Kingdom,birth_place | death_place | residence,False
http://www.wikidata.org/entity/Q18546626,Q18546626,John Sherwen,1749,british,British,True,True,False,False,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,,,,,,False
http://www.wikidata.org/entity/Q18527605,Q18527605,John Shirreff,1759,british,British,True,False,True,True,,,Q145 | Q161885 | Q174193 | Q22,Kingdom of Great Britain | Scotland | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q22,Kingdom of Great Britain | Scotland | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place,False
http://www.wikidata.org/entity/Q18756905,Q18756905,John Shurley,1680,british,British,True,True,False,False,Q179876,Kingdom of England,,,,,,False
http://www.wikidata.org/entity/Q18546564,Q18546564,John Sidney Hawkins,1758,british,British,True,True,False,False,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,,,,,,False
http://www.wikidata.org/entity/Q6257931,Q6257931,John Simpson,1746,british,British,True,True,True,True,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place,False
http://www.wikidata.org/entity/Q6258099,Q6258099,John Skinner,1721,british,British,True,True,True,True,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q22,Kingdom of Great Britain | Scotland | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q22,Kingdom of Great Britain | Scotland | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place,False
http://www.wikidata.org/entity/Q3182493,Q3182493,John Stagg,1770,british,British,True,True,True,True,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q21,England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q21,England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place | death_place,False
http://www.wikidata.org/entity/Q13219839,Q13219839,John Swanwick,1740,british,British,True,False,True,True,,,Q145 | Q161885 | Q174193 | Q21,England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q21,England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place,False
http://www.wikidata.org/entity/Q105834644,Q105834644,John Taylor,1750,british,British,True,True,False,False,Q21,England,,,,,,False
http://www.wikidata.org/entity/Q6260313,Q6260313,John Taylor,1757,british,British,True,False,True,True,,,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q21,England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place | death_place,False
http://www.wikidata.org/entity/Q6260339,Q6260339,John Taylor,1750,british,British,True,True,True,True,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q21,England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q21,England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place,False
http://www.wikidata.org/entity/Q519393,Q519393,John Thelwall,1764,british,British,True,True,True,True,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145,United Kingdom,birth_place | death_place,False
http://www.wikidata.org/entity/Q20733665,Q20733665,John Thomas,1730,british,British,True,True,True,True,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876,Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876,Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place | death_place,False
http://www.wikidata.org/entity/Q20733667,Q20733667,John Thomas,1757,british,British,True,True,True,True,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876,Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876,Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place,False
http://www.wikidata.org/entity/Q20748852,Q20748852,John Thomas,1763,british,British,True,True,False,False,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,,,,,,False
http://www.wikidata.org/entity/Q28361476,Q28361476,John Thomas,1742,british,British,True,False,True,True,,,Q145 | Q161885 | Q174193 | Q179876,Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876,Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place,False
http://www.wikidata.org/entity/Q6260755,Q6260755,John Thornton Kirkland,1770,british,British,True,False,True,False,,,Q145 | Q161885 | Q179876 | Q179997,Kingdom of England | Kingdom of Great Britain | Thirteen Colonies | United Kingdom,,,death_place,False
http://www.wikidata.org/entity/Q15515137,Q15515137,John Tobin,1770,british,British,True,False,True,True,,,Q145,United Kingdom,Q145,United Kingdom,birth_place,False
http://www.wikidata.org/entity/Q6261025,Q6261025,John Topham,1746,british,British,True,True,True,True,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place | death_place,False
http://www.wikidata.org/entity/Q18534215,Q18534215,John Trotter,1775,british,British,True,True,False,False,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,,,,,,False
http://www.wikidata.org/entity/Q17423813,Q17423813,John Trusler,1735,british,British,True,False,True,True,,,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place,False
http://www.wikidata.org/entity/Q6262726,Q6262726,John Walker,1732,british,British,True,True,True,True,Q145 | Q161885 | Q174193,Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145,United Kingdom,Q145,United Kingdom,birth_place,False
http://www.wikidata.org/entity/Q6262936,Q6262936,John Walters,1760,british,British,True,False,True,True,,,Q145 | Q161885 | Q174193 | Q179876,Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876,Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place,False
http://www.wikidata.org/entity/Q6262987,Q6262987,John Ward,1679,british,British,True,True,False,False,Q161885,Kingdom of Great Britain,,,,,,False
http://www.wikidata.org/entity/Q213393,Q213393,John Wesley,1703,british,British,True,True,True,True,Q161885,Kingdom of Great Britain,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place | death_place,False
http://www.wikidata.org/entity/Q12054576,Q12054576,John Westbrooke Chandler,1764,british,British,True,True,True,False,Q145,United Kingdom,Q145 | Q161885 | Q174193 | Q179876 | Q21 | Q22 | Q230791,England | Kingdom of England | Kingdom of Great Britain | Kingdom of Scotland | Scotland | United Kingdom | United Kingdom of Great Britain and Ireland,,,death_place | work_location,False
http://www.wikidata.org/entity/Q15994823,Q15994823,John Weyland,1774,british,British,True,True,True,False,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,,,residence | work_location,False
http://www.wikidata.org/entity/Q19325795,Q19325795,John Whaley,1710,british,British,True,True,False,False,Q161885,Kingdom of Great Britain,,,,,,False
http://www.wikidata.org/entity/Q13129355,Q13129355,John Williams,1728,british,British,True,True,True,True,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876,Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876,Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place,False
http://www.wikidata.org/entity/Q20733681,Q20733681,John Williams,1762,british,British,True,True,True,True,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876,Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876,Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place,False
http://www.wikidata.org/entity/Q6264376,Q6264376,John Williams,1761,british,British,True,True,True,True,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q21,England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q21,England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place,False
http://www.wikidata.org/entity/Q18917548,Q18917548,John Wilson,1720,british,British,True,True,False,False,Q161885,Kingdom of Great Britain,,,,,,False
http://www.wikidata.org/entity/Q1246390,Q1246390,John Witherspoon,1723,british,British,True,True,True,True,Q161885,Kingdom of Great Britain,Q145 | Q161885 | Q174193 | Q22,Kingdom of Great Britain | Scotland | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q22,Kingdom of Great Britain | Scotland | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place | work_location,False
http://www.wikidata.org/entity/Q707652,Q707652,John Wolcot,1738,british,British,True,True,True,True,Q145,United Kingdom,Q145,United Kingdom,Q145,United Kingdom,birth_place | death_place,False
http://www.wikidata.org/entity/Q509027,Q509027,John Woolman,1720,british,British,True,True,True,False,Q161885,Kingdom of Great Britain,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,,,death_place,False
http://www.wikidata.org/entity/Q18674003,Q18674003,John Wynne,1743,british,British,True,True,False,False,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,,,,,,False
http://www.wikidata.org/entity/Q6265214,Q6265214,John Young,1773,british,British,True,False,True,True,,,Q145 | Q161885 | Q174193 | Q22 | Q230791,Kingdom of Great Britain | Kingdom of Scotland | Scotland | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q22,Kingdom of Great Britain | Scotland | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place | work_location,False
http://www.wikidata.org/entity/Q6265961,Q6265961,John “Jack” Shield,1768,british,British,True,True,False,False,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,,,,,,False
http://www.wikidata.org/entity/Q4497214,Q4497214,Jonas Hanway,1712,british,British,True,True,True,True,Q161885,Kingdom of Great Britain,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876,Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place | death_place | work_location,False
http://www.wikidata.org/entity/Q313073,Q313073,Jonathan Edwards,1703,british,British,True,True,True,True,Q258532,British America,Q161885 | Q179876 | Q179997,Kingdom of England | Kingdom of Great Britain | Thirteen Colonies,Q161885 | Q179876 | Q179997,Kingdom of England | Kingdom of Great Britain | Thirteen Colonies,birth_place,False
http://www.wikidata.org/entity/Q135256172,Q135256172,Jonathan Hughes,1753,british,British,True,False,True,False,,,Q145 | Q161885 | Q174193 | Q179876,Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,,,residence,False
http://www.wikidata.org/entity/Q6273443,Q6273443,Jonathan Hughes,1721,british,British,True,False,True,True,,,Q145 | Q161885 | Q174193 | Q179876,Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876,Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place,False
http://www.wikidata.org/entity/Q6273778,Q6273778,Jonathan M. Sewall,1748,british,British,True,False,True,True,,,Q161885 | Q179876 | Q179997,Kingdom of England | Kingdom of Great Britain | Thirteen Colonies,Q161885 | Q179876 | Q179997,Kingdom of England | Kingdom of Great Britain | Thirteen Colonies,birth_place,False
http://www.wikidata.org/entity/Q6273860,Q6273860,Jonathan Mayhew,1720,british,British,True,True,True,False,Q161885,Kingdom of Great Britain,Q145 | Q161885 | Q179876 | Q179997,Kingdom of England | Kingdom of Great Britain | Thirteen Colonies | United Kingdom,,,death_place,False
http://www.wikidata.org/entity/Q218322,Q218322,Joseph Butler,1692,british,British,True,True,True,True,Q161885,Kingdom of Great Britain,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place | death_place,False
http://www.wikidata.org/entity/Q6281952,Q6281952,Joseph Caldwell,1773,british,British,True,False,True,False,,,Q145 | Q161885 | Q174193 | Q179876 | Q8680,British Empire | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,,,death_place,False
http://www.wikidata.org/entity/Q19506776,Q19506776,Joseph Charles Mellish,1768,british,British,True,True,False,False,Q174193,United Kingdom of Great Britain and Ireland,,,,,,False
http://www.wikidata.org/entity/Q18527996,Q18527996,Joseph Cradock,1741,british,British,True,True,True,True,Q161885 | Q174193,Kingdom of Great Britain | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,Q145 | Q161885 | Q174193 | Q179876 | Q21,England | Kingdom of England | Kingdom of Great Britain | United Kingdom | United Kingdom of Great Britain and Ireland,birth_place | residence,False
http://www.wikidata.org/entity/Q6282594,Q6282594,Joseph Dennie,1768,british,British,True,False,True,True,,,Q145 | Q161885 | Q179876 | Q179997,Kingdom of England | Kingdom of Great Britain | Thirteen Colonies | United Kingdom,Q145 | Q161885 | Q179876 | Q179997,Kingdom of England | Kingdom of Great Britain | Thirteen Colonies | United Kingdom,birth_place,False
http://www.wikidata.org/entity/Q1977412,Q1977412,Joseph Emin,1726,british,British,True,False,True,False,,,Q129286 | Q2001966 | Q8680,British Empire | British Raj | Company rule in India,,,death_place | residence,False
http://www.wikidata.org/entity/Q6283034,Q6283034,Joseph Farington,1747,british,British,True,True,True,True,Q161885,Kingdom of Great Britain,Q145,United Kingdom,Q145,United Kingdom,birth_place | death_place,False
