slice_id,context_label,context_order,metric,metric_label,entity_count,denominator,pct,notes,aggregation_level,gender_category,granular_bucket,bucket_family
british,British,2,top_affiliation_tie,Top affiliation tie,7,71,9.86,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,male,Unmapped / Review,Needs review
british,British,2,low_evidence_affiliation,Low-evidence affiliation,8,76,10.53,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,male,Visual Arts / Architecture / Design,Arts and performance
british,British,2,missing_country_of_citizenship,Missing citizenship,8,76,10.53,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,male,Visual Arts / Architecture / Design,Arts and performance
british,British,2,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,76,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,male,Visual Arts / Architecture / Design,Arts and performance
british,British,2,no_place_context,No place context,6,76,7.89,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,male,Visual Arts / Architecture / Design,Arts and performance
british,British,2,no_tracked_wikipedia_article,No tracked Wikipedia article,3,76,3.95,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,male,Visual Arts / Architecture / Design,Arts and performance
british,British,2,top_affiliation_tie,Top affiliation tie,9,76,11.84,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,male,Visual Arts / Architecture / Design,Arts and performance
british,British,2,low_evidence_affiliation,Low-evidence affiliation,584,1614,36.18,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,male,Writing / Literature,Literary and textual production
british,British,2,missing_country_of_citizenship,Missing citizenship,366,1614,22.68,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,male,Writing / Literature,Literary and textual production
british,British,2,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,1614,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,male,Writing / Literature,Literary and textual production
british,British,2,no_place_context,No place context,372,1614,23.05,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,male,Writing / Literature,Literary and textual production
british,British,2,no_tracked_wikipedia_article,No tracked Wikipedia article,270,1614,16.73,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,male,Writing / Literature,Literary and textual production
british,British,2,top_affiliation_tie,Top affiliation tie,248,1614,15.37,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,male,Writing / Literature,Literary and textual production
british,British,2,low_evidence_affiliation,Low-evidence affiliation,0,1,0.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,multiple_or_ambiguous,Law / Administration,Institutional power
british,British,2,missing_country_of_citizenship,Missing citizenship,0,1,0.0,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,multiple_or_ambiguous,Law / Administration,Institutional power
british,British,2,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,1,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,multiple_or_ambiguous,Law / Administration,Institutional power
british,British,2,no_place_context,No place context,0,1,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,multiple_or_ambiguous,Law / Administration,Institutional power
british,British,2,no_tracked_wikipedia_article,No tracked Wikipedia article,0,1,0.0,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,multiple_or_ambiguous,Law / Administration,Institutional power
british,British,2,top_affiliation_tie,Top affiliation tie,1,1,100.0,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,multiple_or_ambiguous,Law / Administration,Institutional power
british,British,2,low_evidence_affiliation,Low-evidence affiliation,0,1,0.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,multiple_or_ambiguous,Military,Institutional power
british,British,2,missing_country_of_citizenship,Missing citizenship,0,1,0.0,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,multiple_or_ambiguous,Military,Institutional power
british,British,2,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,1,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,multiple_or_ambiguous,Military,Institutional power
british,British,2,no_place_context,No place context,0,1,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,multiple_or_ambiguous,Military,Institutional power
british,British,2,no_tracked_wikipedia_article,No tracked Wikipedia article,0,1,0.0,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,multiple_or_ambiguous,Military,Institutional power
british,British,2,top_affiliation_tie,Top affiliation tie,1,1,100.0,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,multiple_or_ambiguous,Military,Institutional power
british,British,2,low_evidence_affiliation,Low-evidence affiliation,0,1,0.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,multiple_or_ambiguous,Politics / Statecraft / Diplomacy,Institutional power
british,British,2,missing_country_of_citizenship,Missing citizenship,0,1,0.0,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,multiple_or_ambiguous,Politics / Statecraft / Diplomacy,Institutional power
british,British,2,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,1,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,multiple_or_ambiguous,Politics / Statecraft / Diplomacy,Institutional power
british,British,2,no_place_context,No place context,0,1,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,multiple_or_ambiguous,Politics / Statecraft / Diplomacy,Institutional power
british,British,2,no_tracked_wikipedia_article,No tracked Wikipedia article,0,1,0.0,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,multiple_or_ambiguous,Politics / Statecraft / Diplomacy,Institutional power
british,British,2,top_affiliation_tie,Top affiliation tie,1,1,100.0,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,multiple_or_ambiguous,Politics / Statecraft / Diplomacy,Institutional power
british,British,2,low_evidence_affiliation,Low-evidence affiliation,0,1,0.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,multiple_or_ambiguous,Writing / Literature,Literary and textual production
british,British,2,missing_country_of_citizenship,Missing citizenship,0,1,0.0,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,multiple_or_ambiguous,Writing / Literature,Literary and textual production
british,British,2,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,1,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,multiple_or_ambiguous,Writing / Literature,Literary and textual production
british,British,2,no_place_context,No place context,0,1,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,multiple_or_ambiguous,Writing / Literature,Literary and textual production
british,British,2,no_tracked_wikipedia_article,No tracked Wikipedia article,0,1,0.0,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,multiple_or_ambiguous,Writing / Literature,Literary and textual production
british,British,2,top_affiliation_tie,Top affiliation tie,1,1,100.0,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,multiple_or_ambiguous,Writing / Literature,Literary and textual production
british,British,2,low_evidence_affiliation,Low-evidence affiliation,1,1,100.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,unknown,Writing / Literature,Literary and textual production
british,British,2,missing_country_of_citizenship,Missing citizenship,1,1,100.0,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,unknown,Writing / Literature,Literary and textual production
british,British,2,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,1,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,unknown,Writing / Literature,Literary and textual production
british,British,2,no_place_context,No place context,0,1,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,unknown,Writing / Literature,Literary and textual production
british,British,2,no_tracked_wikipedia_article,No tracked Wikipedia article,1,1,100.0,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,unknown,Writing / Literature,Literary and textual production
british,British,2,top_affiliation_tie,Top affiliation tie,0,1,0.0,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,unknown,Writing / Literature,Literary and textual production
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,330,424,77.83,Top affiliation candidate is supported by zero or one mapped evidence field.,context,All genders,All occupation buckets,All occupation evidence
china,China/Qing,3,missing_country_of_citizenship,Missing citizenship,14,424,3.3,Entity has no Wikidata country-of-citizenship value.,context,All genders,All occupation buckets,All occupation evidence
china,China/Qing,3,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,424,0.0,Entity has no mapped candidate in the affiliation evidence table.,context,All genders,All occupation buckets,All occupation evidence
china,China/Qing,3,no_place_context,No place context,319,424,75.24,Entity has no mapped birth/death/residence/work-location evidence.,context,All genders,All occupation buckets,All occupation evidence
china,China/Qing,3,no_tracked_wikipedia_article,No tracked Wikipedia article,166,424,39.15,Entity has no article in the tracked language-edition matrix.,context,All genders,All occupation buckets,All occupation evidence
china,China/Qing,3,top_affiliation_tie,Top affiliation tie,1,424,0.24,Entity has more than one top-ranked affiliation candidate.,context,All genders,All occupation buckets,All occupation evidence
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,0,1,0.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_bucket,All genders,Economics / Commerce,Institutional power
china,China/Qing,3,missing_country_of_citizenship,Missing citizenship,0,1,0.0,Entity has no Wikidata country-of-citizenship value.,context_bucket,All genders,Economics / Commerce,Institutional power
china,China/Qing,3,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,1,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_bucket,All genders,Economics / Commerce,Institutional power
china,China/Qing,3,no_place_context,No place context,0,1,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_bucket,All genders,Economics / Commerce,Institutional power
china,China/Qing,3,no_tracked_wikipedia_article,No tracked Wikipedia article,0,1,0.0,Entity has no article in the tracked language-edition matrix.,context_bucket,All genders,Economics / Commerce,Institutional power
china,China/Qing,3,top_affiliation_tie,Top affiliation tie,0,1,0.0,Entity has more than one top-ranked affiliation candidate.,context_bucket,All genders,Economics / Commerce,Institutional power
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,7,12,58.33,Top affiliation candidate is supported by zero or one mapped evidence field.,context_bucket,All genders,Education / Scholarship / Humanities,Intellectual systems
china,China/Qing,3,missing_country_of_citizenship,Missing citizenship,1,12,8.33,Entity has no Wikidata country-of-citizenship value.,context_bucket,All genders,Education / Scholarship / Humanities,Intellectual systems
china,China/Qing,3,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,12,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_bucket,All genders,Education / Scholarship / Humanities,Intellectual systems
china,China/Qing,3,no_place_context,No place context,6,12,50.0,Entity has no mapped birth/death/residence/work-location evidence.,context_bucket,All genders,Education / Scholarship / Humanities,Intellectual systems
china,China/Qing,3,no_tracked_wikipedia_article,No tracked Wikipedia article,0,12,0.0,Entity has no article in the tracked language-edition matrix.,context_bucket,All genders,Education / Scholarship / Humanities,Intellectual systems
china,China/Qing,3,top_affiliation_tie,Top affiliation tie,0,12,0.0,Entity has more than one top-ranked affiliation candidate.,context_bucket,All genders,Education / Scholarship / Humanities,Intellectual systems
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,0,3,0.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_bucket,All genders,Law / Administration,Institutional power
china,China/Qing,3,missing_country_of_citizenship,Missing citizenship,0,3,0.0,Entity has no Wikidata country-of-citizenship value.,context_bucket,All genders,Law / Administration,Institutional power
china,China/Qing,3,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,3,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_bucket,All genders,Law / Administration,Institutional power
china,China/Qing,3,no_place_context,No place context,0,3,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_bucket,All genders,Law / Administration,Institutional power
china,China/Qing,3,no_tracked_wikipedia_article,No tracked Wikipedia article,0,3,0.0,Entity has no article in the tracked language-edition matrix.,context_bucket,All genders,Law / Administration,Institutional power
china,China/Qing,3,top_affiliation_tie,Top affiliation tie,0,3,0.0,Entity has more than one top-ranked affiliation candidate.,context_bucket,All genders,Law / Administration,Institutional power
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,1,2,50.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_bucket,All genders,Medicine / Health,Scientific knowledge
china,China/Qing,3,missing_country_of_citizenship,Missing citizenship,0,2,0.0,Entity has no Wikidata country-of-citizenship value.,context_bucket,All genders,Medicine / Health,Scientific knowledge
china,China/Qing,3,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,2,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_bucket,All genders,Medicine / Health,Scientific knowledge
china,China/Qing,3,no_place_context,No place context,1,2,50.0,Entity has no mapped birth/death/residence/work-location evidence.,context_bucket,All genders,Medicine / Health,Scientific knowledge
china,China/Qing,3,no_tracked_wikipedia_article,No tracked Wikipedia article,0,2,0.0,Entity has no article in the tracked language-edition matrix.,context_bucket,All genders,Medicine / Health,Scientific knowledge
china,China/Qing,3,top_affiliation_tie,Top affiliation tie,0,2,0.0,Entity has more than one top-ranked affiliation candidate.,context_bucket,All genders,Medicine / Health,Scientific knowledge
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,1,1,100.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_bucket,All genders,Military,Institutional power
china,China/Qing,3,missing_country_of_citizenship,Missing citizenship,0,1,0.0,Entity has no Wikidata country-of-citizenship value.,context_bucket,All genders,Military,Institutional power
china,China/Qing,3,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,1,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_bucket,All genders,Military,Institutional power
china,China/Qing,3,no_place_context,No place context,1,1,100.0,Entity has no mapped birth/death/residence/work-location evidence.,context_bucket,All genders,Military,Institutional power
china,China/Qing,3,no_tracked_wikipedia_article,No tracked Wikipedia article,0,1,0.0,Entity has no article in the tracked language-edition matrix.,context_bucket,All genders,Military,Institutional power
china,China/Qing,3,top_affiliation_tie,Top affiliation tie,0,1,0.0,Entity has more than one top-ranked affiliation candidate.,context_bucket,All genders,Military,Institutional power
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,0,2,0.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_bucket,All genders,Music / Performance / Theatre,Arts and performance
china,China/Qing,3,missing_country_of_citizenship,Missing citizenship,1,2,50.0,Entity has no Wikidata country-of-citizenship value.,context_bucket,All genders,Music / Performance / Theatre,Arts and performance
china,China/Qing,3,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,2,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_bucket,All genders,Music / Performance / Theatre,Arts and performance
china,China/Qing,3,no_place_context,No place context,0,2,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_bucket,All genders,Music / Performance / Theatre,Arts and performance
china,China/Qing,3,no_tracked_wikipedia_article,No tracked Wikipedia article,0,2,0.0,Entity has no article in the tracked language-edition matrix.,context_bucket,All genders,Music / Performance / Theatre,Arts and performance
china,China/Qing,3,top_affiliation_tie,Top affiliation tie,0,2,0.0,Entity has more than one top-ranked affiliation candidate.,context_bucket,All genders,Music / Performance / Theatre,Arts and performance
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,0,4,0.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_bucket,All genders,Philosophy,Intellectual systems
china,China/Qing,3,missing_country_of_citizenship,Missing citizenship,0,4,0.0,Entity has no Wikidata country-of-citizenship value.,context_bucket,All genders,Philosophy,Intellectual systems
china,China/Qing,3,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,4,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_bucket,All genders,Philosophy,Intellectual systems
china,China/Qing,3,no_place_context,No place context,0,4,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_bucket,All genders,Philosophy,Intellectual systems
china,China/Qing,3,no_tracked_wikipedia_article,No tracked Wikipedia article,0,4,0.0,Entity has no article in the tracked language-edition matrix.,context_bucket,All genders,Philosophy,Intellectual systems
china,China/Qing,3,top_affiliation_tie,Top affiliation tie,0,4,0.0,Entity has more than one top-ranked affiliation candidate.,context_bucket,All genders,Philosophy,Intellectual systems
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,21,37,56.76,Top affiliation candidate is supported by zero or one mapped evidence field.,context_bucket,All genders,Politics / Statecraft / Diplomacy,Institutional power
china,China/Qing,3,missing_country_of_citizenship,Missing citizenship,3,37,8.11,Entity has no Wikidata country-of-citizenship value.,context_bucket,All genders,Politics / Statecraft / Diplomacy,Institutional power
china,China/Qing,3,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,37,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_bucket,All genders,Politics / Statecraft / Diplomacy,Institutional power
china,China/Qing,3,no_place_context,No place context,20,37,54.05,Entity has no mapped birth/death/residence/work-location evidence.,context_bucket,All genders,Politics / Statecraft / Diplomacy,Institutional power
china,China/Qing,3,no_tracked_wikipedia_article,No tracked Wikipedia article,0,37,0.0,Entity has no article in the tracked language-edition matrix.,context_bucket,All genders,Politics / Statecraft / Diplomacy,Institutional power
china,China/Qing,3,top_affiliation_tie,Top affiliation tie,1,37,2.7,Entity has more than one top-ranked affiliation candidate.,context_bucket,All genders,Politics / Statecraft / Diplomacy,Institutional power
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,0,1,0.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_bucket,All genders,Print / Publishing / Journalism,Literary and textual production
china,China/Qing,3,missing_country_of_citizenship,Missing citizenship,0,1,0.0,Entity has no Wikidata country-of-citizenship value.,context_bucket,All genders,Print / Publishing / Journalism,Literary and textual production
china,China/Qing,3,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,1,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_bucket,All genders,Print / Publishing / Journalism,Literary and textual production
china,China/Qing,3,no_place_context,No place context,0,1,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_bucket,All genders,Print / Publishing / Journalism,Literary and textual production
china,China/Qing,3,no_tracked_wikipedia_article,No tracked Wikipedia article,0,1,0.0,Entity has no article in the tracked language-edition matrix.,context_bucket,All genders,Print / Publishing / Journalism,Literary and textual production
china,China/Qing,3,top_affiliation_tie,Top affiliation tie,0,1,0.0,Entity has more than one top-ranked affiliation candidate.,context_bucket,All genders,Print / Publishing / Journalism,Literary and textual production
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,2,6,33.33,Top affiliation candidate is supported by zero or one mapped evidence field.,context_bucket,All genders,Religion / Theology,Intellectual systems
china,China/Qing,3,missing_country_of_citizenship,Missing citizenship,4,6,66.67,Entity has no Wikidata country-of-citizenship value.,context_bucket,All genders,Religion / Theology,Intellectual systems
china,China/Qing,3,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,6,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_bucket,All genders,Religion / Theology,Intellectual systems
china,China/Qing,3,no_place_context,No place context,0,6,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_bucket,All genders,Religion / Theology,Intellectual systems
china,China/Qing,3,no_tracked_wikipedia_article,No tracked Wikipedia article,2,6,33.33,Entity has no article in the tracked language-edition matrix.,context_bucket,All genders,Religion / Theology,Intellectual systems
china,China/Qing,3,top_affiliation_tie,Top affiliation tie,0,6,0.0,Entity has more than one top-ranked affiliation candidate.,context_bucket,All genders,Religion / Theology,Intellectual systems
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,4,8,50.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_bucket,All genders,Science / Natural History,Scientific knowledge
china,China/Qing,3,missing_country_of_citizenship,Missing citizenship,1,8,12.5,Entity has no Wikidata country-of-citizenship value.,context_bucket,All genders,Science / Natural History,Scientific knowledge
china,China/Qing,3,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,8,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_bucket,All genders,Science / Natural History,Scientific knowledge
china,China/Qing,3,no_place_context,No place context,4,8,50.0,Entity has no mapped birth/death/residence/work-location evidence.,context_bucket,All genders,Science / Natural History,Scientific knowledge
china,China/Qing,3,no_tracked_wikipedia_article,No tracked Wikipedia article,0,8,0.0,Entity has no article in the tracked language-edition matrix.,context_bucket,All genders,Science / Natural History,Scientific knowledge
china,China/Qing,3,top_affiliation_tie,Top affiliation tie,0,8,0.0,Entity has more than one top-ranked affiliation candidate.,context_bucket,All genders,Science / Natural History,Scientific knowledge
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,2,4,50.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_bucket,All genders,Sociability / Patronage / Court,Social and cultural mediation
china,China/Qing,3,missing_country_of_citizenship,Missing citizenship,0,4,0.0,Entity has no Wikidata country-of-citizenship value.,context_bucket,All genders,Sociability / Patronage / Court,Social and cultural mediation
china,China/Qing,3,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,4,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_bucket,All genders,Sociability / Patronage / Court,Social and cultural mediation
china,China/Qing,3,no_place_context,No place context,2,4,50.0,Entity has no mapped birth/death/residence/work-location evidence.,context_bucket,All genders,Sociability / Patronage / Court,Social and cultural mediation
china,China/Qing,3,no_tracked_wikipedia_article,No tracked Wikipedia article,0,4,0.0,Entity has no article in the tracked language-edition matrix.,context_bucket,All genders,Sociability / Patronage / Court,Social and cultural mediation
china,China/Qing,3,top_affiliation_tie,Top affiliation tie,0,4,0.0,Entity has more than one top-ranked affiliation candidate.,context_bucket,All genders,Sociability / Patronage / Court,Social and cultural mediation
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,1,4,25.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_bucket,All genders,Translation / Philology / Languages,Literary and textual production
china,China/Qing,3,missing_country_of_citizenship,Missing citizenship,2,4,50.0,Entity has no Wikidata country-of-citizenship value.,context_bucket,All genders,Translation / Philology / Languages,Literary and textual production
china,China/Qing,3,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,4,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_bucket,All genders,Translation / Philology / Languages,Literary and textual production
china,China/Qing,3,no_place_context,No place context,0,4,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_bucket,All genders,Translation / Philology / Languages,Literary and textual production
china,China/Qing,3,no_tracked_wikipedia_article,No tracked Wikipedia article,0,4,0.0,Entity has no article in the tracked language-edition matrix.,context_bucket,All genders,Translation / Philology / Languages,Literary and textual production
china,China/Qing,3,top_affiliation_tie,Top affiliation tie,0,4,0.0,Entity has more than one top-ranked affiliation candidate.,context_bucket,All genders,Translation / Philology / Languages,Literary and textual production
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,5,7,71.43,Top affiliation candidate is supported by zero or one mapped evidence field.,context_bucket,All genders,Unmapped / Review,Needs review
china,China/Qing,3,missing_country_of_citizenship,Missing citizenship,0,7,0.0,Entity has no Wikidata country-of-citizenship value.,context_bucket,All genders,Unmapped / Review,Needs review
china,China/Qing,3,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,7,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_bucket,All genders,Unmapped / Review,Needs review
china,China/Qing,3,no_place_context,No place context,4,7,57.14,Entity has no mapped birth/death/residence/work-location evidence.,context_bucket,All genders,Unmapped / Review,Needs review
china,China/Qing,3,no_tracked_wikipedia_article,No tracked Wikipedia article,2,7,28.57,Entity has no article in the tracked language-edition matrix.,context_bucket,All genders,Unmapped / Review,Needs review
china,China/Qing,3,top_affiliation_tie,Top affiliation tie,0,7,0.0,Entity has more than one top-ranked affiliation candidate.,context_bucket,All genders,Unmapped / Review,Needs review
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,44,66,66.67,Top affiliation candidate is supported by zero or one mapped evidence field.,context_bucket,All genders,Visual Arts / Architecture / Design,Arts and performance
china,China/Qing,3,missing_country_of_citizenship,Missing citizenship,0,66,0.0,Entity has no Wikidata country-of-citizenship value.,context_bucket,All genders,Visual Arts / Architecture / Design,Arts and performance
china,China/Qing,3,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,66,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_bucket,All genders,Visual Arts / Architecture / Design,Arts and performance
china,China/Qing,3,no_place_context,No place context,44,66,66.67,Entity has no mapped birth/death/residence/work-location evidence.,context_bucket,All genders,Visual Arts / Architecture / Design,Arts and performance
china,China/Qing,3,no_tracked_wikipedia_article,No tracked Wikipedia article,5,66,7.58,Entity has no article in the tracked language-edition matrix.,context_bucket,All genders,Visual Arts / Architecture / Design,Arts and performance
china,China/Qing,3,top_affiliation_tie,Top affiliation tie,0,66,0.0,Entity has more than one top-ranked affiliation candidate.,context_bucket,All genders,Visual Arts / Architecture / Design,Arts and performance
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,330,422,78.2,Top affiliation candidate is supported by zero or one mapped evidence field.,context_bucket,All genders,Writing / Literature,Literary and textual production
china,China/Qing,3,missing_country_of_citizenship,Missing citizenship,14,422,3.32,Entity has no Wikidata country-of-citizenship value.,context_bucket,All genders,Writing / Literature,Literary and textual production
china,China/Qing,3,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,422,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_bucket,All genders,Writing / Literature,Literary and textual production
china,China/Qing,3,no_place_context,No place context,319,422,75.59,Entity has no mapped birth/death/residence/work-location evidence.,context_bucket,All genders,Writing / Literature,Literary and textual production
china,China/Qing,3,no_tracked_wikipedia_article,No tracked Wikipedia article,166,422,39.34,Entity has no article in the tracked language-edition matrix.,context_bucket,All genders,Writing / Literature,Literary and textual production
china,China/Qing,3,top_affiliation_tie,Top affiliation tie,1,422,0.24,Entity has more than one top-ranked affiliation candidate.,context_bucket,All genders,Writing / Literature,Literary and textual production
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,137,168,81.55,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender,female,All occupation buckets,All occupation evidence
china,China/Qing,3,missing_country_of_citizenship,Missing citizenship,1,168,0.6,Entity has no Wikidata country-of-citizenship value.,context_gender,female,All occupation buckets,All occupation evidence
china,China/Qing,3,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,168,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender,female,All occupation buckets,All occupation evidence
china,China/Qing,3,no_place_context,No place context,136,168,80.95,Entity has no mapped birth/death/residence/work-location evidence.,context_gender,female,All occupation buckets,All occupation evidence
china,China/Qing,3,no_tracked_wikipedia_article,No tracked Wikipedia article,148,168,88.1,Entity has no article in the tracked language-edition matrix.,context_gender,female,All occupation buckets,All occupation evidence
china,China/Qing,3,top_affiliation_tie,Top affiliation tie,0,168,0.0,Entity has more than one top-ranked affiliation candidate.,context_gender,female,All occupation buckets,All occupation evidence
china,China/Qing,3,low_evidence_affiliation,Low-evidence affiliation,182,242,75.21,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender,male,All occupation buckets,All occupation evidence
china,China/Qing,3,missing_country_of_citizenship,Missing citizenship,13,242,5.37,Entity has no Wikidata country-of-citizenship value.,context_gender,male,All occupation buckets,All occupation evidence
china,China/Qing,3,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,242,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender,male,All occupation buckets,All occupation evidence
china,China/Qing,3,no_place_context,No place context,172,242,71.07,Entity has no mapped birth/death/residence/work-location evidence.,context_gender,male,All occupation buckets,All occupation evidence
china,China/Qing,3,no_tracked_wikipedia_article,No tracked Wikipedia article,18,242,7.44,Entity has no article in the tracked language-edition matrix.,context_gender,male,All occupation buckets,All occupation evidence
china,China/Qing,3,top_affiliation_tie,Top affiliation tie,1,242,0.41,Entity has more than one top-ranked affiliation candidate.,context_gender,male,All occupation buckets,All occupation evidence
